food_id,food_name,type_of_food,food_genre
25305,Herrera LLC,Candy,"vegetarian,sweet,artificial flavours"
19583,Johnson-Archer,Candy,"vegetarian,sweet,artificial flavours,gluten free"
28021,Rodriguez-Woods,Candy,"vegetarian,sweet,artificial flavours"
25473,Burns and Sons,Candy,"vegetarian,sweet,artificial flavours"
32845,"Martinez, Jones and Erickson",Candy,"vegetarian,sweet,artificial flavours,gluten free"
28427,Wilson and Sons,Candy,"vegetarian,sweet,artificial flavours"
31903,Caldwell-Melton,Chips,"vegetarian,baked"
10760,Williams-King,Chips,"vegetarian,baked, cheese"
23183,"Ross, Padilla and Lane",Chips,"vegetarian,baked, spicy"
20025,Reed PLC,Chips,"vegetarian,baked,salty"
9496,"Shepard, Paul and Jones",Chips,"vegetarian,baked, cheese"
32107,"Bradley, Mcguire and Martinez",Chips,"vegetarian,baked, spicy"
23353,"Harper, Carter and Stanley",Chips,"vegetarian,baked,salty "
34121,Moore Ltd,Chips,"vegetarian,baked, cheese"
28071,Thomas-Myers,Chips,"vegetarian,baked"
26119,Clark Inc,Cakes,"vegan,healthy"
27561,Boyle Ltd,Cakes,"vegetarian,baked"
30954,Campbell Inc,Cakes,"vegetarian,baked"
33779,Davis-Kidd,Cakes,"non vegetarian,baked,sweet"
29367,"Mcdonald, Trujillo and Avila",International ,"vegetarian, fried "
18323,"Turner, Long and Edwards",International ,"vegetarian, fried "
10247,Ramsey Inc,International ,"non vegetarian, fried "
32252,"Dominguez, Woods and Schroeder",International ,"vegetarian,frozen food"
3947,Brown PLC,International ,"vegetarian, fried "
24041,"Baker, Braun and Fisher",International ,"non vegetarian,frozen food"
29928,Mclaughlin Inc,International ,"vegetarian,frozen food"
16399,Hess-Perry,International ,"non vegetarian,frozen food"
29207,Meyers LLC,Cakes,"vegan,healthy"
32707,Peterson LLC,Bread Products,vegan
23869,Morgan Group,Bread Products,"vegan,healthy"
29623,Reynolds Inc,International ,vegan
30764,"Perry, Williamson and Smith",Bread Products,vegan
30970,Reynolds-Williams,Yogurt ,"vegan,healthy"
28489,"Hancock, Ochoa and Mueller",Bread Products,vegan
26331,West-Mcintyre,Cookies/Biscuits,vegan
32800,Owens LLC,Crepes,vegan
29645,Brown and Sons,International ,vegan
33886,Burton-Johnson,Cakes,"vegetarian,baked,sweet"
6701,Powell PLC,Jams,vegetarian
30761,Stevens-James,Cakes,"vegetarian,baked,sweet"
10741,Roberts Group,Bread Products,"vegetarian,baked"
33267,Medina and Sons,International ,"vegetarian,frozen food"
17291,Reed Group,International ,"vegetarian,frozen food"
33144,"Nelson, Miller and Parsons",International ,"vegetarian,frozen food"
28565,Moore-Crane,Cakes,"vegetarian,baked"
28549,Patton Inc,Cookies/Biscuits,"vegetarian,baked"
32777,"Roberts, Henry and Carter",Bread Products,"vegetarian,baked"
28145,Parker-Perez,Bread Products,"non vegetarian,baked"
30157,Simpson Inc,Cakes,non vegetarian
20835,"Trujillo, Martin and Green",Bread Products,"non vegetarian,baked,salty"
30392,Mckinney Ltd,Bread Products,"non vegetarian,baked"
29752,James-Ward,Cakes,"non vegetarian,sweet"
11857,Lucero-Yates,International ,"non vegetarian,frozen food"
19063,Armstrong Ltd,Cookies/Biscuits,"non vegetarian,baked"
32092,Ferguson Ltd,International ,"non vegetarian,frozen food"
10889,Lynch Ltd,Cakes,"non vegetarian,baked"
18533,Pearson LLC,Cakes,"non vegetarian,baked"
17473,Hall LLC,Candy,"vegetarian,sweet,artificial flavours"
19627,Davis Ltd,Candy,"vegetarian,sweet,artificial flavours"
9525,"Palmer, Watson and Fisher",Candy,"vegetarian,sweet,artificial flavours"
11767,Johnson and Sons,Candy,"vegetarian,sweet,artificial flavours"
29409,Pena-Espinoza,Candy,"vegetarian,sweet,artificial flavours"
21021,Schwartz and Sons,Candy,"vegetarian,sweet,artificial flavours,gluten free"
6072,"Shepherd, Walton and Reed",Candy,"vegetarian,sweet,artificial flavours"
27845,Lawrence Ltd,Candy,"vegetarian,sweet,artificial flavours"
31016,"Wilson, Jones and Summers",Candy,"vegetarian,sweet,artificial flavours,gluten free"
25057,"Mclean, Baird and Garcia",Candy,"vegetarian,sweet,artificial flavours"
9606,Davis-Myers,Chips,"vegetarian,baked"
33867,Valdez-Adams,Chips,"vegetarian,baked, cheese"
33870,Brooks Inc,Chips,"vegetarian,baked, spicy"
33869,"Schultz, Bray and Carroll",Chips,"vegetarian,baked,salty"
33868,Pruitt LLC,Chips,"vegetarian,baked, cheese"
32473,"Holder, Figueroa and Obrien",Chips,"vegetarian,baked, spicy"
29748,Hunter-Gomez,Chips,"vegetarian,baked,salty "
33695,Brown-Mcdonald,Chips,"vegetarian,baked, cheese"
30921,Williams-Hopkins,Chips,"vegetarian,baked"
10757,"Marshall, Barker and Rice",Cakes,"vegan,healthy"
33134,Mathews LLC,Cakes,"vegetarian,baked"
33135,Ross-Kane,Cakes,"vegetarian,baked"
33136,Snyder PLC,Cakes,"non vegetarian,baked,sweet"
30457,"Greer, Mack and Lamb",International ,"vegetarian, fried "
33133,Anderson Group,International ,"vegetarian, fried "
29746,Gray-Mahoney,International ,"non vegetarian, fried "
31599,"Wilson, Lyons and Castillo",International ,"vegetarian,frozen food"
10965,Cohen Ltd,International ,"vegetarian, fried "
29870,Jones Ltd,International ,"non vegetarian,frozen food"
18475,"Ramsey, Smith and Herring",International ,"vegetarian,frozen food"
29677,Roberts Ltd,International ,"non vegetarian,frozen food"
7856,"Phillips, Spencer and Matthews",Cakes,"vegan,healthy"
29529,Mills PLC,Bread Products,vegan
10236,"Beck, Pratt and Ramos",Bread Products,"vegan,healthy"
29527,Keller-Thomas,International ,vegan
33219,"Murphy, Cline and Garrett",Bread Products,vegan
19497,"Webb, Stokes and Murphy",Yogurt ,"vegan,healthy"
23569,White-Mejia,Bread Products,vegan
33607,Ryan LLC,Cookies/Biscuits,vegan
29381,Ramirez-Peterson,Crepes,vegan
29383,Dudley and Sons,International ,vegan
22975,Cruz LLC,Cakes,"vegetarian,baked,sweet"
22977,Powers-Lang,Jams,vegetarian
30777,Smith-Perez,Cakes,"vegetarian,baked,sweet"
32197,"Wilson, Small and Hart",Bread Products,"vegetarian,baked"
19087,Faulkner-Morgan,International ,"vegetarian,frozen food"
15067,"Hall, Lopez and Anderson",International ,"vegetarian,frozen food"
30313,Caldwell PLC,International ,"vegetarian,frozen food"
19587,"Pitts, Mills and Pearson",Cakes,"vegetarian,baked"
5581,Tran LLC,Cookies/Biscuits,"vegetarian,baked"
8899,"Armstrong, Byrd and Chambers",Bread Products,"vegetarian,baked"
21551,"Mclean, Drake and Andrews",Bread Products,"non vegetarian,baked"
28111,"Johnson, Gilbert and Allen",Cakes,non vegetarian
19053,Chavez-Harvey,Bread Products,"non vegetarian,baked,salty"
17403,"Morgan, Anderson and Hebert",Bread Products,"non vegetarian,baked"
19987,Johnson-Lozano,Cakes,"non vegetarian,sweet"
19505,Smith-Castillo,International ,"non vegetarian,frozen food"
29481,"Rocha, Simpson and Davis",Cookies/Biscuits,"non vegetarian,baked"
30704,Ortiz-Davis,International ,"non vegetarian,frozen food"
23613,"Davis, Martinez and Sims",Cakes,"non vegetarian,baked"
34006,Williamson-Tucker,Cakes,"non vegetarian,baked"
31015,Mathis LLC,Candy,"vegetarian,sweet,artificial flavours"
30245,"Price, Duncan and Hebert",Candy,"vegetarian,sweet,artificial flavours"
29985,"Rogers, Tran and Lindsey",Candy,"vegetarian,sweet,artificial flavours"
13769,Phillips LLC,Candy,"vegetarian,sweet,artificial flavours"
34292,Fitzgerald Inc,Candy,"vegetarian,sweet,artificial flavours"
19993,Cohen-Perez,Candy,"vegetarian,sweet,artificial flavours,gluten free"
13817,"Melton, Holmes and Brown",Candy,"vegetarian,sweet,artificial flavours"
30154,Smith and Sons,Candy,"vegetarian,sweet,artificial flavours"
13819,"Martin, Mccarty and Blankenship",Candy,"vegetarian,sweet,artificial flavours,gluten free"
30149,Smith-Moon,Candy,"vegetarian,sweet,artificial flavours"
30150,Hammond-Madden,Chips,"vegetarian,baked"
13831,Flores and Sons,Chips,"vegetarian,baked, cheese"
13823,"Mccoy, Floyd and Olson",Chips,"vegetarian,baked, spicy"
30148,Martinez-Munoz,Chips,"vegetarian,baked,salty"
13821,Nixon PLC,Chips,"vegetarian,baked, cheese"
13825,Brown-Atkinson,Chips,"vegetarian,baked, spicy"
13827,Day PLC,Chips,"vegetarian,baked,salty "
30151,Hill-Pollard,Chips,"vegetarian,baked, cheese"
32568,Mcdowell and Sons,Chips,"vegetarian,baked"
33177,"Hinton, Daniels and Baker",Cakes,"vegan,healthy"
24977,"Martin, Arnold and Good",Cakes,"vegetarian,baked"
31604,Moore-Davis,Cakes,"vegetarian,baked"
30442,Williams and Sons,Cakes,"non vegetarian,baked,sweet"
31605,Reynolds-Ruiz,International ,"vegetarian, fried "
31603,Brown-Wilkinson,International ,"vegetarian, fried "
30443,Brewer-Burke,International ,"non vegetarian, fried "
30444,"Smith, Kirk and Nash",International ,"vegetarian,frozen food"
30743,Calderon-Gray,International ,"vegetarian, fried "
24049,Davis-Diaz,International ,"non vegetarian,frozen food"
30167,Ross-Kerr,International ,"vegetarian,frozen food"
21913,"Stewart, Hunter and Weaver",International ,"non vegetarian,frozen food"
31418,Carter-Hess,Cakes,"vegan,healthy"
26333,Williams LLC,Bread Products,vegan
18583,Lang-Nelson,Bread Products,"vegan,healthy"
29551,Brooks-Houston,International ,vegan
17217,Vega-Marks,Bread Products,vegan
30435,Haley LLC,Yogurt ,"vegan,healthy"
23727,"Drake, Rivera and Estrada",Bread Products,vegan
23639,"Brown, Boone and Dorsey",Cookies/Biscuits,vegan
9584,Petty-Aguilar,Crepes,vegan
29491,Evans-Wells,International ,vegan
31506,Murphy-Clements,Cakes,"vegetarian,baked,sweet"
20123,Chandler Group,Jams,vegetarian
8065,Gibson-Arnold,Cakes,"vegetarian,baked,sweet"
5140,"Hammond, Ferguson and Hodges",Bread Products,"vegetarian,baked"
27841,Hughes-Cook,International ,"vegetarian,frozen food"
29489,Simmons and Sons,International ,"vegetarian,frozen food"
7479,Holmes LLC,International ,"vegetarian,frozen food"
29361,Carney-Glover,Cakes,"vegetarian,baked"
20127,Escobar Ltd,Cookies/Biscuits,"vegetarian,baked"
9371,Carter and Sons,Bread Products,"vegetarian,baked"
29661,Arellano PLC,Bread Products,"non vegetarian,baked"
28571,"Maldonado, Thompson and Barnes",Cakes,non vegetarian
6366,Smith LLC,Bread Products,"non vegetarian,baked,salty"
32623,Porter-Miles,Bread Products,"non vegetarian,baked"
28361,Gonzalez Group,Cakes,"non vegetarian,sweet"
24047,Gray-Rogers,International ,"non vegetarian,frozen food"
31926,Johnson Inc,Cookies/Biscuits,"non vegetarian,baked"
27721,"Curry, Martin and Harris",International ,"non vegetarian,frozen food"
27723,Walker LLC,Cakes,"non vegetarian,baked"
14039,Summers-Fuentes,Cakes,"non vegetarian,baked"
29966,Weiss Inc,Candy,"vegetarian,sweet,artificial flavours"
21101,Thomas and Sons,Candy,"vegetarian,sweet,artificial flavours"
9832,"Hall, Anderson and Rivera",Candy,"vegetarian,sweet,artificial flavours"
22111,White-Carr,Candy,"vegetarian,sweet,artificial flavours"
10797,Kaufman Group,Candy,"vegetarian,sweet,artificial flavours"
26229,Harvey-Duncan,Candy,"vegetarian,sweet,artificial flavours,gluten free"
32832,Suarez Group,Candy,"vegetarian,sweet,artificial flavours"
24681,Thompson-West,Candy,"vegetarian,sweet,artificial flavours"
20143,Torres-Hill,Candy,"vegetarian,sweet,artificial flavours,gluten free"
28691,Gonzalez-Campbell,Candy,"vegetarian,sweet,artificial flavours"
29433,"Dougherty, Bennett and Hughes",Chips,"vegetarian,baked"
32420,Jenkins Group,Chips,"vegetarian,baked, cheese"
21099,Vance Inc,Chips,"vegetarian,baked, spicy"
29453,Brown-Oconnell,Chips,"vegetarian,baked,salty"
27837,"Fitzgerald, Aguirre and Hodges",Chips,"vegetarian,baked, cheese"
17339,"Simon, Martin and Adams",Chips,"vegetarian,baked, spicy"
19515,Barnes-Conrad,Chips,"vegetarian,baked,salty "
22573,West-Lambert,Chips,"vegetarian,baked, cheese"
22641,Bautista PLC,Chips,"vegetarian,baked"
17985,"Hurst, Rosales and Stanton",Bread Products,"vegetarian,baked"
18087,Coleman Inc,Bread Products,"non vegetarian,baked"
17983,Allen-Newman,Cakes,non vegetarian
22625,Sandoval-Russo,Bread Products,"non vegetarian,baked,salty"
17489,White-Vasquez,Bread Products,"non vegetarian,baked"
22605,Costa Ltd,Cakes,"non vegetarian,sweet"
15663,"Landry, Martin and Rodriguez",International ,"non vegetarian,frozen food"
22615,"Allen, Brooks and Martinez",Cookies/Biscuits,"non vegetarian,baked"
22643,Kim PLC,International ,"non vegetarian,frozen food"
22653,Chavez Ltd,Cakes,"non vegetarian,baked"
17987,Evans-Jordan,Cakes,"non vegetarian,baked"
22649,Freeman Ltd,Candy,"vegetarian,sweet,artificial flavours"
22647,Lee-Rice,Candy,"vegetarian,sweet,artificial flavours"
22645,"Rogers, Murphy and Richard",Bread Products,"vegetarian,baked"
22637,Frazier-Smith,Bread Products,"non vegetarian,baked"
22639,Ramirez-Bennett,Cakes,non vegetarian
22619,Myers LLC,Bread Products,"non vegetarian,baked,salty"
22613,Wilkinson Group,Bread Products,"non vegetarian,baked"
22651,Smith Group,Cakes,"non vegetarian,sweet"
8244,Mathis-Martin,International ,"non vegetarian,frozen food"
8353,Wright Inc,Cookies/Biscuits,"non vegetarian,baked"
29679,Farrell PLC,International ,"non vegetarian,frozen food"
10237,Henry-Campbell,Cakes,"non vegetarian,baked"
28965,Jones-Ayala,Cakes,"non vegetarian,baked"
3870,"Clark, Gonzalez and Hall",Candy,"vegetarian,sweet,artificial flavours"
19683,West-Cameron,Candy,"vegetarian,sweet,artificial flavours"
7525,Massey PLC,Bread Products,"vegetarian,baked"
26139,Williams Inc,Bread Products,"non vegetarian,baked"
5928,Baker-Padilla,Cakes,non vegetarian
26225,"Duffy, Taylor and Davis",Bread Products,"non vegetarian,baked,salty"
23085,"Whitaker, Mora and Herring",Bread Products,"non vegetarian,baked"
8492,Johnson PLC,Cakes,"non vegetarian,sweet"
8494,Benson Ltd,International ,"non vegetarian,frozen food"
9292,"Ramos, Kline and Mccarthy",Cookies/Biscuits,"non vegetarian,baked"
29247,"Griffith, Cline and Parsons",International ,"non vegetarian,frozen food"
17977,White Inc,Cakes,"non vegetarian,baked"
17483,Coleman PLC,Cakes,"non vegetarian,baked"
17981,"Taylor, Baker and Morgan",Candy,"vegetarian,sweet,artificial flavours"
29249,"Davis, Rodriguez and Lewis",Candy,"vegetarian,sweet,artificial flavours"
17485,"Wallace, Roberson and Flores",Bread Products,"vegetarian,baked"
17979,Thompson-Martin,Bread Products,"non vegetarian,baked"
8883,Hinton-Gilmore,Cakes,non vegetarian
5192,Copeland-Stewart,Bread Products,"non vegetarian,baked,salty"
21749,Wood-Moore,Bread Products,"non vegetarian,baked"
22595,"Lang, Johnston and Valentine",Cakes,"non vegetarian,sweet"
22597,Romero Inc,International ,"non vegetarian,frozen food"
30976,Hernandez-Stark,Cookies/Biscuits,"non vegetarian,baked"
34233,Jenkins Group,International ,"non vegetarian,frozen food"
19941,"Armstrong, Phillips and Roberts",Cakes,"non vegetarian,baked"
19995,Moreno-Taylor,Cakes,"non vegetarian,baked"
32989,Levine PLC,Candy,"vegetarian,sweet,artificial flavours"
33034,Hughes-Martin,Candy,"vegetarian,sweet,artificial flavours"
26231,Buchanan LLC,Bread Products,"vegetarian,baked"
29555,Walls-Jackson,Bread Products,"non vegetarian,baked"
3277,Kirby-Wilson,Cakes,non vegetarian
3275,Morgan-Peck,Bread Products,"non vegetarian,baked,salty"
3279,Woods LLC,Bread Products,"non vegetarian,baked"
6012,Molina Inc,Cakes,"non vegetarian,sweet"
10759,"Ellis, Novak and Davenport",International ,"non vegetarian,frozen food"
31071,Burke LLC,Cookies/Biscuits,"non vegetarian,baked"
32408,Cain Inc,International ,"non vegetarian,frozen food"
32448,"Rice, Mckay and Clark",Cakes,"non vegetarian,baked"
23349,"Gibbs, Smith and Davis",Cakes,"non vegetarian,baked"
30079,Barnes and Sons,Candy,"vegetarian,sweet,artificial flavours"
33858,Thomas-Small,Candy,"vegetarian,sweet,artificial flavours"
32693,Jordan LLC,Bread Products,"vegetarian,baked"
28035,"Smith, Parker and Nguyen",Bread Products,"non vegetarian,baked"
26233,"Glenn, Williams and Foster",Cakes,non vegetarian
26327,Collier Inc,Bread Products,"non vegetarian,baked,salty"
30407,Bartlett-Hubbard,Bread Products,"non vegetarian,baked"
29549,"Woods, Conley and Jones",Cakes,"non vegetarian,sweet"
29543,Price Group,International ,"non vegetarian,frozen food"
22499,Williams-Johnson,Cookies/Biscuits,"non vegetarian,baked"
33915,Walker Ltd,International ,"non vegetarian,frozen food"
34286,Ford PLC,Cakes,"non vegetarian,baked"
25061,"Erickson, Clarke and Taylor",Cakes,"non vegetarian,baked"
34120,Morales Group,Candy,"vegetarian,sweet,artificial flavours"
31000,Dillon Inc,Candy,"vegetarian,sweet,artificial flavours"
18321,Campos Group,Bread Products,"vegetarian,baked"
18301,"Ross, Lopez and Dunn",Bread Products,"non vegetarian,baked"
30048,Evans-Padilla,Cakes,non vegetarian
23637,Nelson-Cochran,Bread Products,"non vegetarian,baked,salty"
19585,Harrison-Walsh,Bread Products,"non vegetarian,baked"
22511,"Chandler, Mccarthy and Phelps",Cakes,"non vegetarian,sweet"
29920,Sloan Inc,International ,"non vegetarian,frozen food"
34503,Martin PLC,Cookies/Biscuits,"non vegetarian,baked"
33877,"Clay, Sanchez and Mayo",International ,"non vegetarian,frozen food"
33874,Mcmahon-Brown,Cakes,"non vegetarian,baked"
33882,"Lawrence, Ayala and Moreno",Cakes,"non vegetarian,baked"
33880,"Jacobs, Kidd and Khan",Candy,"vegetarian,sweet,artificial flavours"
33876,Roberts-Avila,Candy,"vegetarian,sweet,artificial flavours"
33878,Odonnell-Lozano,Bread Products,"vegetarian,baked"
33875,Johnson-Allen,Bread Products,"non vegetarian,baked"
33879,"Gray, Gilbert and Reeves",Cakes,non vegetarian
33454,Hancock and Sons,Bread Products,"non vegetarian,baked,salty"
33881,Sanchez PLC,Bread Products,"non vegetarian,baked"
30235,Rodriguez-Thompson,Cakes,"non vegetarian,sweet"
32430,"Rogers, Harris and Lowe",International ,"non vegetarian,frozen food"
26091,Peterson-Bailey,Cookies/Biscuits,"non vegetarian,baked"
26345,Adams-Brady,International ,"non vegetarian,frozen food"
28569,"Garcia, Moore and Cole",Cakes,"non vegetarian,baked"
6261,Kemp-Lopez,Cakes,"non vegetarian,baked"
24489,"Mclean, Harris and Robinson",Candy,"vegetarian,sweet,artificial flavours"
24775,"Bennett, Hall and Spencer",Candy,"vegetarian,sweet,artificial flavours"
31587,"Simon, Johnson and Graves",Bread Products,"vegetarian,baked"
30968,Bell PLC,Bread Products,"non vegetarian,baked"
28047,Bennett LLC,Cakes,non vegetarian
26293,Campbell-Pope,Bread Products,"non vegetarian,baked,salty"
26109,Rodriguez-Graham,Bread Products,"non vegetarian,baked"
26117,Brooks PLC,Cakes,"non vegetarian,sweet"
32759,Walsh-Steele,International ,"non vegetarian,frozen food"
23829,Lewis-Fowler,Cookies/Biscuits,"non vegetarian,baked"
29738,Adkins PLC,International ,"non vegetarian,frozen food"
16263,Williams LLC,Cakes,"non vegetarian,baked"
30129,Thompson-Moore,Cakes,"non vegetarian,baked"
24073,Mills-Neal,Candy,"vegetarian,sweet,artificial flavours"
